iter	Passed	Remaining
3358	2686	9309
3359	2686	9308
3360	2687	9307
3361	2688	9306
3362	2689	9304
3363	2689	9303
3364	2690	9302
3365	2691	9301
3366	2691	9300
3367	2692	9299
3368	2693	9298
3369	2694	9297
3370	2694	9296
3371	2695	9295
3372	2696	9293
3373	2696	9292
3374	2697	9292
3375	2698	9291
3376	2699	9290
3377	2700	9289
3378	2700	9288
3379	2701	9287
3380	2702	9286
3381	2703	9285
3382	2703	9284
3383	2704	9283
3384	2705	9282
3385	2706	9281
3386	2706	9280
3387	2707	9279
3388	2708	9278
3389	2708	9277
3390	2709	9276
3391	2710	9274
3392	2710	9273
3393	2711	9272
3394	2712	9272
3395	2713	9271
3396	2714	9270
3397	2714	9269
3398	2715	9267
3399	2716	9266
3400	2716	9265
3401	2717	9264
3402	2718	9263
3403	2719	9262
3404	2719	9261
3405	2720	9260
3406	2721	9259
3407	2722	9258
3408	2722	9257
3409	2723	9257
3410	2724	9256
3411	2725	9255
3412	2725	9253
3413	2726	9253
3414	2727	9253
3415	2728	9252
3416	2729	9251
3417	2730	9250
3418	2730	9249
3419	2731	9249
3420	2732	9248
3421	2733	9246
3422	2733	9245
3423	2734	9244
3424	2735	9243
3425	2735	9242
3426	2736	9241
3427	2737	9241
3428	2738	9239
3429	2738	9238
3430	2739	9238
3431	2740	9237
3432	2741	9235
3433	2741	9234
3434	2742	9233
3435	2743	9233
3436	2744	9232
3437	2745	9231
3438	2745	9230
3439	2746	9229
3440	2747	9228
3441	2748	9227
3442	2748	9226
3443	2749	9225
3444	2750	9224
3445	2750	9223
3446	2751	9222
3447	2752	9221
3448	2753	9220
3449	2753	9219
3450	2754	9218
3451	2755	9217
3452	2756	9216
3453	2756	9215
3454	2757	9214
3455	2758	9213
3456	2759	9212
3457	2759	9211
3458	2760	9210
3459	2761	9209
3460	2761	9208
3461	2762	9207
3462	2763	9206
3463	2764	9205
3464	2764	9204
3465	2765	9203
3466	2766	9202
3467	2767	9201
3468	2767	9200
3469	2768	9199
3470	2769	9198
3471	2769	9197
3472	2770	9195
3473	2771	9194
3474	2772	9193
3475	2772	9192
3476	2773	9192
3477	2774	9191
3478	2775	9190
3479	2775	9189
3480	2776	9188
3481	2777	9187
3482	2778	9186
3483	2778	9185
3484	2779	9184
3485	2780	9183
3486	2780	9181
3487	2781	9180
3488	2782	9179
3489	2783	9178
3490	2783	9177
3491	2784	9176
3492	2785	9175
3493	2786	9174
3494	2786	9173
3495	2787	9172
3496	2788	9172
3497	2789	9171
3498	2789	9170
3499	2790	9169
3500	2791	9168
3501	2792	9167
3502	2792	9166
3503	2793	9165
3504	2794	9164
3505	2795	9163
3506	2795	9162
3507	2796	9161
3508	2797	9160
3509	2798	9159
3510	2798	9158
3511	2799	9157
3512	2800	9156
3513	2800	9155
3514	2801	9153
3515	2802	9153
3516	2803	9152
3517	2804	9152
3518	2804	9151
3519	2805	9150
3520	2806	9149
3521	2807	9148
3522	2807	9147
3523	2808	9146
3524	2809	9145
3525	2810	9144
3526	2810	9143
3527	2811	9142
3528	2812	9141
3529	2812	9140
3530	2813	9139
3531	2814	9138
3532	2815	9137
3533	2815	9136
3534	2816	9134
3535	2817	9133
3536	2818	9133
3537	2818	9132
3538	2819	9131
3539	2820	9130
3540	2820	9128
3541	2821	9127
3542	2822	9127
3543	2823	9126
3544	2824	9125
3545	2824	9124
3546	2825	9123
3547	2826	9122
3548	2827	9121
3549	2827	9120
3550	2828	9119
3551	2829	9118
3552	2829	9117
3553	2830	9116
3554	2831	9115
3555	2832	9114
3556	2832	9113
3557	2833	9112
3558	2834	9111
3559	2835	9110
3560	2835	9109
3561	2836	9108
3562	2837	9107
3563	2838	9106
3564	2838	9105
3565	2839	9104
3566	2840	9103
3567	2840	9102
3568	2841	9100
3569	2842	9099
3570	2842	9098
3571	2843	9097
3572	2844	9096
3573	2844	9095
3574	2845	9094
3575	2846	9093
3576	2847	9092
3577	2847	9091
3578	2848	9090
3579	2849	9089
3580	2850	9088
3581	2850	9087
3582	2851	9086
3583	2852	9085
3584	2853	9084
3585	2853	9083
3586	2854	9082
3587	2855	9082
3588	2856	9080
3589	2856	9080
3590	2857	9079
3591	2858	9078
3592	2859	9077
3593	2859	9076
3594	2860	9075
3595	2861	9074
3596	2862	9073
3597	2862	9071
3598	2863	9071
3599	2864	9070
3600	2864	9068
3601	2865	9068
3602	2866	9067
3603	2867	9066
3604	2867	9065
3605	2868	9064
3606	2869	9063
3607	2870	9062
3608	2870	9061
3609	2871	9060
3610	2872	9059
3611	2873	9058
3612	2873	9057
3613	2874	9055
3614	2875	9054
3615	2875	9053
3616	2876	9052
3617	2877	9051
3618	2878	9051
3619	2878	9050
3620	2879	9049
3621	2880	9048
3622	2881	9047
3623	2881	9046
3624	2882	9045
3625	2883	9044
3626	2883	9043
3627	2884	9042
3628	2885	9041
3629	2886	9040
3630	2887	9039
3631	2887	9038
3632	2888	9037
3633	2889	9036
3634	2889	9035
3635	2890	9033
3636	2891	9033
3637	2892	9032
3638	2893	9032
3639	2893	9031
3640	2894	9030
3641	2895	9029
3642	2896	9028
3643	2896	9027
3644	2897	9026
3645	2898	9025
3646	2899	9024
3647	2899	9023
3648	2900	9023
3649	2901	9022
3650	2902	9021
3651	2902	9020
3652	2903	9019
3653	2904	9017
3654	2905	9017
3655	2905	9016
3656	2906	9015
3657	2907	9014
3658	2908	9015
3659	2909	9014
3660	2910	9013
3661	2910	9012
3662	2911	9011
3663	2912	9009
3664	2912	9008
3665	2913	9007
3666	2914	9006
3667	2914	9005
3668	2915	9004
3669	2916	9004
3670	2917	9002
3671	2918	9002
3672	2918	9001
3673	2919	9000
3674	2920	8999
3675	2920	8998
3676	2921	8997
3677	2922	8996
3678	2923	8995
3679	2924	8995
3680	2924	8994
3681	2925	8993
3682	2926	8991
3683	2926	8990
3684	2927	8989
3685	2928	8988
3686	2929	8987
3687	2929	8986
3688	2930	8985
3689	2931	8984
3690	2932	8984
3691	2932	8983
3692	2933	8982
3693	2934	8981
3694	2935	8980
3695	2936	8979
3696	2936	8979
3697	2937	8978
3698	2938	8977
3699	2939	8976
3700	2939	8975
3701	2940	8974
3702	2941	8973
3703	2942	8972
3704	2942	8971
3705	2943	8970
3706	2944	8970
3707	2945	8969
3708	2945	8968
3709	2946	8966
3710	2947	8965
3711	2947	8964
3712	2948	8963
3713	2949	8962
3714	2950	8961
3715	2950	8960
3716	2951	8959
3717	2952	8960
3718	2953	8959
3719	2954	8958
3720	2955	8957
3721	2955	8956
3722	2956	8955
3723	2957	8954
3724	2958	8953
3725	2958	8953
3726	2959	8952
3727	2960	8951
3728	2961	8950
3729	2961	8949
3730	2962	8948
3731	2963	8947
3732	2964	8946
3733	2964	8945
3734	2965	8944
3735	2966	8943
3736	2967	8942
3737	2967	8941
3738	2968	8941
3739	2969	8940
3740	2970	8939
3741	2970	8938
3742	2971	8937
3743	2972	8936
3744	2973	8935
3745	2973	8934
3746	2974	8933
3747	2975	8932
3748	2976	8931
3749	2976	8930
3750	2977	8929
3751	2978	8928
3752	2978	8927
3753	2979	8926
3754	2980	8925
3755	2981	8925
3756	2982	8924
3757	2982	8923
3758	2983	8922
3759	2984	8921
3760	2985	8920
3761	2985	8919
3762	2986	8918
3763	2987	8918
3764	2988	8917
3765	2989	8916
3766	2989	8915
3767	2990	8914
3768	2991	8913
3769	2992	8912
3770	2992	8911
3771	2993	8911
3772	2994	8909
3773	2995	8908
3774	2995	8907
3775	2996	8907
3776	2997	8906
3777	2998	8906
3778	2999	8905
3779	3000	8904
3780	3000	8903
3781	3001	8902
3782	3002	8901
3783	3002	8900
3784	3003	8899
3785	3004	8898
3786	3005	8897
3787	3005	8896
3788	3006	8896
3789	3007	8895
3790	3008	8894
3791	3009	8893
3792	3009	8892
3793	3010	8891
3794	3011	8891
3795	3012	8890
3796	3013	8889
3797	3013	8889
3798	3014	8887
3799	3015	8886
3800	3015	8885
3801	3016	8884
3802	3017	8884
3803	3018	8883
3804	3019	8882
3805	3019	8881
3806	3020	8880
3807	3021	8879
3808	3021	8878
3809	3022	8877
3810	3023	8876
3811	3024	8875
3812	3024	8874
3813	3025	8873
3814	3026	8873
3815	3027	8872
3816	3027	8870
3817	3028	8870
3818	3029	8869
3819	3030	8868
3820	3030	8867
3821	3031	8866
3822	3032	8865
3823	3033	8864
3824	3033	8863
3825	3034	8862
3826	3035	8861
3827	3036	8860
3828	3036	8859
3829	3037	8858
3830	3038	8858
3831	3039	8857
3832	3039	8855
3833	3040	8854
3834	3041	8854
3835	3042	8853
3836	3042	8852
3837	3043	8851
3838	3044	8850
3839	3045	8849
3840	3045	8848
3841	3046	8847
3842	3047	8846
3843	3048	8845
3844	3048	8845
3845	3049	8843
3846	3050	8842
3847	3050	8841
3848	3051	8841
3849	3052	8840
3850	3053	8839
3851	3053	8838
3852	3054	8837
3853	3055	8836
3854	3056	8836
3855	3057	8835
3856	3058	8834
3857	3058	8833
3858	3059	8832
3859	3060	8831
3860	3060	8830
3861	3061	8829
3862	3062	8828
3863	3063	8827
3864	3063	8826
3865	3064	8825
3866	3065	8824
3867	3065	8823
3868	3066	8822
3869	3067	8821
3870	3067	8820
3871	3068	8818
3872	3069	8817
3873	3069	8816
3874	3070	8815
3875	3071	8814
3876	3072	8814
3877	3073	8813
3878	3073	8812
3879	3074	8811
3880	3075	8810
3881	3075	8809
3882	3076	8808
3883	3077	8807
3884	3078	8807
3885	3079	8805
3886	3079	8804
3887	3080	8803
3888	3081	8803
3889	3081	8802
3890	3082	8801
3891	3083	8800
3892	3084	8799
3893	3084	8798
3894	3085	8797
3895	3086	8796
3896	3087	8796
3897	3088	8795
3898	3088	8794
3899	3089	8793
3900	3090	8792
3901	3091	8791
3902	3091	8790
3903	3092	8789
3904	3093	8788
3905	3094	8787
3906	3094	8786
3907	3095	8785
3908	3096	8784
3909	3096	8783
3910	3097	8782
3911	3098	8781
3912	3098	8780
3913	3099	8779
3914	3100	8778
3915	3101	8777
3916	3102	8777
3917	3102	8776
3918	3103	8775
3919	3104	8774
3920	3104	8773
3921	3105	8772
3922	3106	8771
3923	3107	8770
3924	3107	8769
3925	3108	8768
3926	3109	8767
3927	3110	8766
3928	3110	8765
3929	3111	8764
3930	3112	8763
3931	3113	8762
3932	3113	8761
3933	3114	8760
3934	3115	8759
3935	3115	8758
3936	3116	8758
3937	3117	8757
3938	3118	8756
3939	3118	8755
3940	3119	8754
3941	3120	8752
3942	3120	8751
3943	3121	8750
3944	3122	8750
3945	3123	8749
3946	3123	8748
3947	3124	8747
3948	3125	8745
3949	3126	8744
3950	3126	8743
3951	3127	8742
3952	3128	8742
3953	3128	8741
3954	3129	8739
3955	3130	8739
3956	3131	8738
3957	3131	8737
3958	3132	8736
3959	3133	8735
3960	3134	8734
3961	3134	8733
3962	3135	8732
3963	3136	8731
3964	3136	8730
3965	3137	8729
3966	3138	8728
3967	3139	8727
3968	3139	8726
3969	3140	8725
3970	3141	8724
3971	3142	8724
3972	3142	8723
3973	3143	8721
3974	3144	8721
3975	3145	8720
3976	3145	8719
3977	3146	8718
3978	3147	8717
3979	3148	8716
3980	3148	8715
3981	3149	8714
3982	3150	8713
3983	3151	8712
3984	3151	8711
3985	3152	8710
3986	3153	8710
3987	3154	8709
3988	3154	8708
3989	3155	8707
3990	3156	8706
3991	3157	8705
3992	3157	8704
3993	3158	8703
3994	3159	8702
3995	3160	8701
3996	3160	8700
3997	3161	8700
3998	3162	8699
3999	3163	8698
4000	3163	8697
4001	3164	8696
4002	3165	8695
4003	3165	8694
4004	3166	8693
4005	3167	8692
4006	3168	8691
4007	3168	8690
4008	3169	8689
4009	3170	8688
4010	3171	8687
4011	3171	8686
4012	3172	8686
4013	3173	8685
4014	3174	8684
4015	3174	8683
4016	3175	8682
4017	3176	8681
4018	3177	8680
4019	3177	8680
4020	3178	8679
4021	3179	8678
4022	3180	8677
4023	3180	8676
4024	3181	8675
4025	3182	8674
4026	3182	8673
4027	3183	8672
4028	3184	8671
4029	3185	8670
4030	3185	8668
4031	3186	8668
4032	3187	8667
4033	3188	8666
4034	3188	8665
4035	3189	8664
4036	3190	8663
4037	3190	8662
4038	3191	8661
4039	3192	8661
4040	3193	8660
4041	3194	8659
4042	3194	8658
4043	3195	8657
4044	3196	8656
4045	3197	8655
4046	3197	8654
4047	3198	8653
4048	3199	8652
4049	3199	8651
4050	3200	8650
4051	3201	8649
4052	3202	8648
4053	3202	8647
4054	3203	8647
4055	3204	8646
4056	3205	8645
4057	3205	8644
4058	3206	8644
4059	3207	8643
4060	3208	8642
4061	3209	8641
4062	3209	8640
4063	3210	8639
4064	3211	8638
4065	3212	8637
4066	3212	8636
4067	3213	8635
4068	3214	8634
4069	3215	8633
4070	3215	8632
4071	3216	8631
4072	3217	8630
4073	3217	8629
4074	3218	8629
4075	3219	8628
4076	3220	8626
4077	3220	8626
4078	3221	8625
4079	3222	8625
4080	3223	8624
4081	3224	8623
4082	3224	8622
4083	3225	8621
4084	3226	8620
4085	3226	8619
4086	3227	8618
4087	3228	8617
4088	3229	8616
4089	3229	8615
4090	3230	8614
4091	3231	8613
4092	3232	8612
4093	3232	8611
4094	3233	8610
4095	3234	8609
4096	3235	8610
4097	3236	8609
4098	3237	8608
4099	3237	8608
4100	3238	8607
4101	3239	8606
4102	3240	8606
4103	3241	8605
4104	3242	8604
4105	3242	8603
4106	3243	8602
4107	3244	8602
4108	3245	8601
4109	3246	8600
4110	3246	8600
4111	3247	8599
4112	3248	8598
4113	3249	8597
4114	3249	8596
4115	3250	8596
4116	3251	8595
4117	3252	8595
4118	3253	8595
4119	3254	8594
4120	3255	8593
