iter	RMSE
5283	0.2598119999
5284	0.2598050908
5285	0.2597889082
5286	0.2597859663
5287	0.259776921
5288	0.2597508384
5289	0.259746128
5290	0.2597452079
5291	0.2597366385
5292	0.2597267951
5293	0.2597256265
5294	0.2597229359
5295	0.2597068451
5296	0.2597061475
5297	0.2596900231
5298	0.2596734376
5299	0.2596685559
5300	0.2596515473
5301	0.2596506298
5302	0.2596499369
5303	0.2596473711
5304	0.2596429755
5305	0.2596418097
5306	0.2596405924
5307	0.2596359045
5308	0.2596045037
5309	0.2595989925
5310	0.2595935146
5311	0.2595867763
5312	0.2595614895
5313	0.2595439766
5314	0.2595413037
5315	0.259540587
5316	0.259535693
5317	0.2595311215
5318	0.2595305533
5319	0.2595206787
5320	0.2595160316
5321	0.2595100326
5322	0.2595053679
5323	0.2595010289
5324	0.2594842469
5325	0.2594771562
5326	0.2594683774
5327	0.2594674648
5328	0.2594580803
5329	0.2594573704
5330	0.2594461161
5331	0.2594456403
5332	0.2594321751
5333	0.2594252153
5334	0.2594181605
5335	0.2594173658
5336	0.259399197
5337	0.2593936473
5338	0.2593849296
5339	0.259363893
5340	0.2593448168
5341	0.2593233263
5342	0.2593206697
5343	0.2593160152
5344	0.2592989998
5345	0.2592782372
5346	0.2592669772
5347	0.2592649597
5348	0.2592639145
5349	0.2592633259
5350	0.259257985
5351	0.2592395717
5352	0.2592340829
5353	0.259232958
5354	0.2592205518
5355	0.259220005
5356	0.2591982639
5357	0.2591853207
5358	0.2591746106
5359	0.2591699601
5360	0.2591478346
5361	0.2591468587
5362	0.2591362105
5363	0.2591352865
5364	0.2591263125
5365	0.2590990042
5366	0.2590903753
5367	0.2590807405
5368	0.2590802101
5369	0.2590669087
5370	0.2590483318
5371	0.2590363743
5372	0.2590329997
5373	0.2590171416
5374	0.2590125285
5375	0.2590077665
5376	0.25899938
5377	0.2589801253
5378	0.2589711964
5379	0.2589575724
5380	0.2589529537
5381	0.2589500618
5382	0.2589374232
5383	0.2589327884
5384	0.2589322926
5385	0.2589265363
5386	0.2589255892
5387	0.2589229497
5388	0.2589218337
5389	0.2589192006
5390	0.2589134456
5391	0.25890238
5392	0.2588971112
5393	0.2588925145
5394	0.2588768032
5395	0.2588539484
5396	0.2588434833
5397	0.2588166065
5398	0.2588009021
5399	0.2587964057
5400	0.258791928
5401	0.2587848456
5402	0.2587658475
5403	0.2587615043
5404	0.2587541495
5405	0.2587524976
5406	0.2587369177
5407	0.2587250802
5408	0.2587206209
5409	0.2587106783
5410	0.2586882416
5411	0.2586763465
5412	0.2586623885
5413	0.2586616227
5414	0.2586547429
5415	0.2586501773
5416	0.2586495552
5417	0.2586403447
5418	0.2586391424
5419	0.2586334746
5420	0.2586297038
5421	0.2586283629
5422	0.2586138459
5423	0.2586123655
5424	0.2585868742
5425	0.2585691261
5426	0.2585585969
5427	0.258550034
5428	0.258535587
5429	0.2585266079
5430	0.2585087483
5431	0.258506344
5432	0.2584990784
5433	0.2584834905
5434	0.2584828681
5435	0.2584773205
5436	0.2584619566
5437	0.2584551168
5438	0.2584351236
5439	0.2584090094
5440	0.2583933251
5441	0.2583763704
5442	0.2583642334
5443	0.2583418249
5444	0.2583165728
5445	0.2583120092
5446	0.2583075244
5447	0.2583068855
5448	0.2583040742
5449	0.2582956534
5450	0.2582867297
5451	0.2582760909
5452	0.2582536026
5453	0.258251963
5454	0.2582421929
5455	0.2582317953
5456	0.2582308145
5457	0.2582263467
5458	0.2582172931
5459	0.2582165241
5460	0.2582088248
5461	0.2581915378
5462	0.2581749648
5463	0.2581662265
5464	0.2581472224
5465	0.2581404058
5466	0.2581390074
5467	0.2581383354
5468	0.2581295112
5469	0.2581261752
5470	0.2581075931
5471	0.2581069747
5472	0.2581013471
5473	0.2580800452
5474	0.2580606706
5475	0.2580588777
5476	0.2580413585
5477	0.2580377947
5478	0.2580371194
5479	0.2580303535
5480	0.2580231338
5481	0.2580148653
5482	0.25801308
5483	0.257996055
5484	0.2579840887
5485	0.2579796786
5486	0.2579714789
5487	0.257970805
5488	0.2579655895
5489	0.2579622751
5490	0.2579523782
5491	0.2579369813
5492	0.2579317972
5493	0.2579253367
5494	0.2579162767
5495	0.2578947129
5496	0.2578849068
5497	0.2578601341
5498	0.257859197
5499	0.257852274
5500	0.2578375005
5501	0.2578131938
5502	0.2578094458
5503	0.2577905963
5504	0.2577895644
5505	0.2577847768
5506	0.2577834145
5507	0.2577823103
5508	0.2577802949
5509	0.2577556823
5510	0.2577391825
5511	0.2577386029
5512	0.2577337652
5513	0.2577155847
5514	0.2577052419
5515	0.2577032335
5516	0.2577028098
5517	0.2576985523
5518	0.2576979358
5519	0.2576934213
5520	0.257682096
5521	0.257662243
5522	0.257657552
5523	0.2576425185
5524	0.2576335711
5525	0.2576158346
5526	0.2575985034
5527	0.2575823661
5528	0.2575609825
5529	0.2575599587
5530	0.2575395364
5531	0.2575210509
5532	0.2575186174
5533	0.2574943357
5534	0.25749345
5535	0.2574900207
5536	0.2574805124
5537	0.2574794925
5538	0.2574778734
5539	0.2574682872
5540	0.2574679072
5541	0.2574659286
5542	0.25746153
5543	0.2574610643
5544	0.257446144
5545	0.2574428496
5546	0.2574340097
5547	0.2574297986
5548	0.2574095054
5549	0.2574028171
5550	0.2574023505
5551	0.2573857616
5552	0.2573852611
5553	0.2573847343
5554	0.2573649578
5555	0.2573487899
5556	0.2573482515
5557	0.2573435501
5558	0.2573379554
5559	0.2573337768
5560	0.2573207186
5561	0.2573173254
5562	0.2573095571
5563	0.2573029459
5564	0.2572974637
5565	0.2572899413
5566	0.2572734863
5567	0.2572690075
5568	0.2572682497
5569	0.2572501968
5570	0.2572423541
5571	0.2572320464
5572	0.2572273965
5573	0.2572194917
5574	0.2572119256
5575	0.2572031431
5576	0.2571845294
5577	0.2571837759
5578	0.2571703363
5579	0.2571488516
5580	0.2571394571
5581	0.2571363797
5582	0.2571187053
5583	0.2571180996
5584	0.2571164444
5585	0.257109939
5586	0.25709951
5587	0.2570753805
5588	0.2570708724
5589	0.2570703756
5590	0.2570687741
5591	0.257065647
5592	0.2570518877
5593	0.2570442414
5594	0.2570290444
5595	0.2570127291
5596	0.2570056506
5597	0.2569983483
5598	0.2569901811
5599	0.2569693588
5600	0.2569613365
5601	0.2569533498
5602	0.2569229493
5603	0.2569013844
5604	0.2568981087
5605	0.2568856137
5606	0.2568799437
5607	0.2568728896
5608	0.2568697282
5609	0.25685602
5610	0.2568547281
5611	0.2568527514
5612	0.2568522601
5613	0.2568362016
5614	0.2568357114
5615	0.2568352641
5616	0.2568282301
5617	0.2568249833
5618	0.2568091992
5619	0.2567909876
5620	0.2567865481
5621	0.2567803193
5622	0.2567798943
5623	0.2567743658
5624	0.2567717188
5625	0.2567542766
5626	0.2567538516
5627	0.2567267404
5628	0.2567113248
5629	0.2566947447
5630	0.2566770189
5631	0.2566600686
5632	0.2566530962
5633	0.2566467096
5634	0.256631316
5635	0.2566268983
5636	0.256614503
5637	0.256603065
5638	0.2566020605
5639	0.2565878517
5640	0.2565803089
5641	0.2565739272
5642	0.2565661005
5643	0.2565649057
5644	0.2565522981
5645	0.2565356799
5646	0.2565288122
5647	0.256525443
5648	0.2565152946
5649	0.2565146326
5650	0.2564947411
5651	0.2564913488
5652	0.2564869666
5653	0.2564864716
5654	0.256485985
5655	0.2564854797
5656	0.2564844759
5657	0.2564776102
5658	0.25646838
5659	0.2564629145
5660	0.2564540147
5661	0.2564404934
5662	0.256436047
5663	0.256432915
5664	0.2564288116
5665	0.2564274507
5666	0.2564269574
5667	0.2564183012
5668	0.2564142142
5669	0.2564042198
5670	0.2563939458
5671	0.2563867888
5672	0.2563671475
5673	0.2563635474
5674	0.2563620879
5675	0.2563473315
5676	0.2563468274
5677	0.2563306525
5678	0.2563144612
5679	0.2563040655
5680	0.2562961711
5681	0.2562751434
5682	0.2562617375
5683	0.2562561826
5684	0.2562521196
5685	0.2562477176
5686	0.2562460207
5687	0.2562408526
5688	0.2562396653
5689	0.2562282876
5690	0.2562057429
5691	0.2561915447
5692	0.2561898503
5693	0.256177976
5694	0.2561774225
5695	0.2561762403
5696	0.2561678512
5697	0.2561589568
5698	0.2561584532
5699	0.2561565072
5700	0.2561482365
5701	0.2561478581
5702	0.2561318941
5703	0.2561116408
5704	0.2561031186
5705	0.256098762
5706	0.2560914316
5707	0.2560882025
5708	0.2560831615
5709	0.2560634477
5710	0.2560630307
5711	0.2560514389
5712	0.2560304003
5713	0.2560298967
5714	0.2560292858
5715	0.2560171385
5716	0.2560078267
5717	0.2560035183
5718	0.2559917753
5719	0.2559675816
5720	0.2559662651
5721	0.2559547734
5722	0.255936881
5723	0.2559349364
5724	0.2559344341
5725	0.2559298757
5726	0.2559190852
5727	0.2559158717
5728	0.2559042349
5729	0.2558971432
5730	0.2558966637
5731	0.2558947289
5732	0.2558831836
5733	0.2558622361
5734	0.2558492697
5735	0.2558487607
5736	0.2558249637
5737	0.2558237859
5738	0.2557954943
5739	0.2557948368
5740	0.2557788568
5741	0.2557646981
5742	0.2557546907
5743	0.2557424696
5744	0.2557321371
5745	0.2557290183
5746	0.2557282905
5747	0.2557279144
5748	0.2557274489
5749	0.2557209328
5750	0.2557117703
5751	0.2556986522
5752	0.2556710024
5753	0.255666491
5754	0.2556653206
5755	0.2556586138
5756	0.2556435451
5757	0.2556347286
5758	0.2556130737
5759	0.2556066038
5760	0.2556039997
5761	0.2555777154
5762	0.2555659838
5763	0.255548502
5764	0.2555454072
5765	0.2555180981
5766	0.2555165801
5767	0.2555156014
5768	0.2555151069
5769	0.2555086579
5770	0.255496268
5771	0.2554898279
5772	0.2554823803
5773	0.2554804527
5774	0.2554666493
5775	0.2554498241
5776	0.2554458553
5777	0.255430453
5778	0.2554254454
5779	0.2554183588
5780	0.2554088794
5781	0.2554011629
5782	0.2553939808
5783	0.2553889235
5784	0.255379474
5785	0.2553650176
5786	0.2553634743
5787	0.255347255
5788	0.2553267726
5789	0.2553154539
5790	0.2553151656
5791	0.2553141905
5792	0.2553137003
5793	0.255291465
5794	0.2552899979
5795	0.2552833688
5796	0.2552818304
5797	0.2552780156
5798	0.2552767077
5799	0.2552722001
5800	0.2552515298
5801	0.2552496226
5802	0.2552403656
5803	0.2552334418
5804	0.2552273316
5805	0.2552044496
5806	0.2551994512
5807	0.2551892026
5808	0.2551883062
5809	0.2551781101
5810	0.2551717038
5811	0.2551568454
5812	0.2551514733
5813	0.2551413276
5814	0.2551234504
5815	0.2551048797
5816	0.2550849382
5817	0.255083038
5818	0.2550820019
5819	0.2550636945
5820	0.2550565086
5821	0.25504733
5822	0.2550433867
5823	0.2550254189
5824	0.2550080402
5825	0.2550061479
5826	0.2549945887
5827	0.254981108
5828	0.2549780017
5829	0.2549697644
5830	0.254950531
5831	0.2549365626
5832	0.2549169015
5833	0.2549153751
5834	0.2549009775
5835	0.2548994549
5836	0.2548962671
5837	0.2548804425
5838	0.2548663911
5839	0.2548462878
5840	0.2548294577
5841	0.254814596
5842	0.2547964255
5843	0.2547921341
5844	0.2547761716
5845	0.2547728876
5846	0.2547614102
5847	0.2547499955
5848	0.2547415666
5849	0.2547372722
5850	0.2547284709
5851	0.2547158224
5852	0.2546945851
5853	0.2546878901
5854	0.2546845852
5855	0.2546692097
5856	0.2546444024
5857	0.254626876
5858	0.2546053323
5859	0.2546019997
5860	0.2545975481
5861	0.2545838063
5862	0.2545617817
5863	0.2545564794
5864	0.2545451692
5865	0.2545140493
5866	0.2545109595
5867	0.2545104762
5868	0.2545060612
5869	0.2544948457
5870	0.2544842487
5871	0.2544800153
5872	0.2544714196
5873	0.2544705836
5874	0.2544674219
5875	0.2544558175
5876	0.2544538663
5877	0.2544531042
5878	0.2544411348
5879	0.2544303462
5880	0.2544137559
5881	0.2544077144
5882	0.2544023971
5883	0.2543946792
5884	0.2543762279
5885	0.2543739652
5886	0.2543650867
5887	0.2543496325
5888	0.2543385236
5889	0.2543375664
5890	0.2543338781
5891	0.254333504
5892	0.2543252206
5893	0.2543187356
5894	0.2543023163
5895	0.2542945952
5896	0.2542758206
5897	0.2542753321
5898	0.2542566051
5899	0.2542547414
5900	0.2542535892
5901	0.2542389846
5902	0.2542330093
5903	0.2542168918
5904	0.2542080245
5905	0.2541954393
5906	0.2541911924
5907	0.254184392
5908	0.2541774131
5909	0.2541721403
5910	0.2541658985
5911	0.2541654204
5912	0.2541608532
5913	0.2541577002
5914	0.2541468068
5915	0.2541309594
5916	0.2541146478
5917	0.2541061956
5918	0.2540919344
5919	0.2540822694
5920	0.2540801856
5921	0.2540680839
5922	0.2540611603
5923	0.2540458032
5924	0.2540369439
5925	0.2540235855
5926	0.2540202749
5927	0.2540093825
5928	0.253985971
5929	0.2539828907
5930	0.2539676185
5931	0.253960661
5932	0.2539507204
5933	0.2539476557
5934	0.2539414654
5935	0.253934874
5936	0.253931698
5937	0.2539193973
5938	0.253912174
5939	0.2538951901
5940	0.2538835471
5941	0.2538766733
5942	0.2538556523
5943	0.2538469135
5944	0.2538329084
5945	0.253821687
5946	0.2538174833
5947	0.2538103054
5948	0.2537879988
5949	0.2537837608
5950	0.2537767875
5951	0.2537602112
5952	0.2537589853
5953	0.2537491979
5954	0.2537428174
5955	0.2537378383
5956	0.2537295378
5957	0.2537276082
5958	0.2537194324
5959	0.2537007275
5960	0.2536973996
5961	0.2536969414
5962	0.2536933853
5963	0.2536787641
5964	0.2536769139
5965	0.2536507697
5966	0.2536459722
5967	0.2536454976
5968	0.2536448286
5969	0.2536363442
5970	0.2536297962
5971	0.2536173894
5972	0.2536131796
5973	0.2536106453
5974	0.2535921888
5975	0.2535783152
5976	0.2535663708
5977	0.253555761
5978	0.2535439644
5979	0.2535317031
5980	0.2535298616
5981	0.2535123334
5982	0.2535095394
5983	0.2535047769
5984	0.2535043202
5985	0.2534962799
5986	0.2534746374
5987	0.2534575032
5988	0.2534549852
5989	0.2534487353
5990	0.2534343499
5991	0.253432269
5992	0.2534282068
5993	0.2534171044
5994	0.2534046884
5995	0.2534032059
5996	0.2534020758
5997	0.2533845345
5998	0.2533731897
5999	0.253372736
6000	0.2533648881
6001	0.2533637625
6002	0.2533423188
6003	0.2533358318
6004	0.2533306429
6005	0.2533263417
6006	0.2533082495
6007	0.2533077849
6008	0.2532922254
6009	0.2532855508
6010	0.2532698021
6011	0.2532693496
6012	0.2532497076
6013	0.2532455845
6014	0.253235282
6015	0.2532265149
6016	0.2532224148
6017	0.25321411
6018	0.2532096494
6019	0.2532054733
6020	0.2531902097
6021	0.2531790665
6022	0.2531765789
6023	0.2531660198
6024	0.2531629372
6025	0.2531620009
6026	0.2531588477
6027	0.2531583907
6028	0.2531439107
6029	0.2531288749
6030	0.2531202165
6031	0.2531169446
6032	0.2531144638
6033	0.2531090488
6034	0.253097648
6035	0.2530969816
6036	0.2530966892
6037	0.2530872145
6038	0.2530841545
6039	0.2530797716
6040	0.2530793221
6041	0.2530742563
6042	0.2530658638
6043	0.2530555655
6044	0.2530438806
6045	0.2530434321
6046	0.2530420189
6047	0.2530353367
6048	0.2530341053
6049	0.2530336968
6050	0.2530332225
6051	0.253030186
6052	0.2530297588
6053	0.2530267375
6054	0.2530230438
6055	0.2530223532
6056	0.2530162618
6057	0.253012212
6058	0.2530086158
6059	0.2530036229
6060	0.253000617
6061	0.2529967664
6062	0.2529943102
6063	0.2529938262
6064	0.2529817052
6065	0.2529763962
6066	0.2529610367
6067	0.2529601006
6068	0.2529584123
6069	0.2529518427
6070	0.2529478019
6071	0.2529247137
6072	0.2529145073
6073	0.2529109235
6074	0.2529074996
6075	0.2528960652
6076	0.2528819904
6077	0.2528779868
6078	0.2528620824
6079	0.252851831
6080	0.2528411069
6081	0.2528267116
6082	0.2528242815
6083	0.2528238559
6084	0.2528220105
6085	0.2528106696
6086	0.2528101699
6087	0.2527942877
6088	0.2527899498
6089	0.2527789335
6090	0.2527739567
6091	0.2527699941
6092	0.2527536567
6093	0.2527465802
6094	0.2527388901
6095	0.2527384413
6096	0.2527342827
6097	0.2527220565
6098	0.2527143245
6099	0.2527095008
6100	0.2527020161
6101	0.252701654
6102	0.2526973403
6103	0.2526930441
6104	0.2526742957
6105	0.2526479539
6106	0.2526295362
6107	0.2526098364
6108	0.2526058973
6109	0.2526036614
6110	0.2526032133
6111	0.2526020277
6112	0.25259984
6113	0.2525965008
6114	0.252594919
6115	0.2525863991
6116	0.2525813734
6117	0.252567844
6118	0.2525594965
6119	0.2525589828
6120	0.252551963
6121	0.2525459344
6122	0.2525360638
6123	0.2525318252
6124	0.252528259
6125	0.2525278056
6126	0.2525138
6127	0.2525053644
6128	0.252504916
6129	0.2525042316
6130	0.2525018486
6131	0.2524941985
6132	0.2524937768
6133	0.252477192
6134	0.2524695339
6135	0.2524653514
6136	0.2524617988
6137	0.2524505754
6138	0.252440799
6139	0.252439944
6140	0.2524364015
6141	0.2524299549
6142	0.2524268499
6143	0.2524264294
6144	0.2524199667
6145	0.2523971543
6146	0.252367156
6147	0.2523557384
6148	0.2523515624
6149	0.2523453555
6150	0.2523425008
6151	0.25233604
6152	0.2523356089
6153	0.2523349761
6154	0.2523174598
6155	0.2523132615
6156	0.2523129151
6157	0.2523080558
6158	0.2522902073
6159	0.2522860313
6160	0.2522784153
6161	0.2522742502
6162	0.252273537
6163	0.25227272
6164	0.2522688755
6165	0.2522656654
6166	0.2522652453
6167	0.2522581506
6168	0.2522559501
6169	0.2522524279
6170	0.2522516547
6171	0.252246356
6172	0.2522381405
6173	0.2522348972
6174	0.2522271374
6175	0.2522215796
6176	0.2522119852
6177	0.252198433
6178	0.2521956033
6179	0.2521767022
6180	0.2521762406
6181	0.2521721661
6182	0.252165229
6183	0.2521426237
6184	0.2521422058
6185	0.2521411167
6186	0.2521223948
6187	0.252111407
6188	0.2521079875
6189	0.2521073573
6190	0.2521033529
6191	0.2520964605
6192	0.2520916515
6193	0.2520864136
6194	0.2520683476
6195	0.2520673342
6196	0.2520632021
6197	0.2520584569
6198	0.2520518082
6199	0.2520513611
6200	0.2520466202
6201	0.2520425253
6202	0.2520370176
6203	0.2520334928
6204	0.2520312698
6205	0.2520141748
6206	0.2520100733
6207	0.2519949352
6208	0.2519889118
6209	0.2519708593
6210	0.2519527837
6211	0.2519417813
6212	0.2519376747
6213	0.2519372172
6214	0.251933341
6215	0.251932714
6216	0.2519319843
6217	0.2519315403
6218	0.251919928
6219	0.2519144693
6220	0.2519140543
6221	0.2519134425
6222	0.2519080315
6223	0.2519026678
6224	0.2518967277
6225	0.2518897359
6226	0.25188271
6227	0.2518730876
6228	0.2518631797
6229	0.2518591838
6230	0.2518527739
6231	0.2518449926
6232	0.2518386941
6233	0.2518324202
6234	0.2518283362
6235	0.251817315
6236	0.2518118605
6237	0.2518113593
6238	0.2518062854
6239	0.251800879
6240	0.2518004354
6241	0.2517761014
6242	0.2517707898
6243	0.2517689605
6244	0.2517523513
6245	0.2517426294
6246	0.2517201366
6247	0.2517163759
6248	0.2517080978
6249	0.2517059284
6250	0.2516989452
6251	0.2516982846
6252	0.2516873865
6253	0.2516868872
6254	0.2516860799
6255	0.2516701623
6256	0.2516697195
6257	0.251664457
6258	0.2516609703
6259	0.2516431582
6260	0.251613763
6261	0.2516061883
6262	0.2515998375
6263	0.2515890301
6264	0.2515842794
6265	0.2515838697
6266	0.2515753739
6267	0.2515533746
6268	0.2515328328
6269	0.2515310084
6270	0.2515301338
6271	0.2515283145
6272	0.2515176251
6273	0.2514953972
6274	0.2514886409
6275	0.251473071
6276	0.2514712561
6277	0.2514572203
6278	0.2514351336
6279	0.2514107346
6280	0.2514062747
6281	0.2513882255
6282	0.2513878171
6283	0.2513846898
6284	0.2513781153
6285	0.2513545507
6286	0.2513541426
6287	0.2513298912
6288	0.2513178391
6289	0.2513156429
6290	0.2513061732
6291	0.2513021622
6292	0.2512832282
6293	0.25127694
6294	0.2512664553
6295	0.2512623857
6296	0.2512583195
6297	0.2512570003
6298	0.2512383295
6299	0.2512375909
6300	0.2512369711
6301	0.2512332321
6302	0.2512300625
6303	0.2512268542
6304	0.2512172684
6305	0.251195384
6306	0.2511939918
6307	0.2511892729
6308	0.2511719645
6309	0.2511713416
6310	0.2511631479
6311	0.2511550044
6312	0.2511545095
6313	0.2511507867
6314	0.2511452617
6315	0.2511418627
6316	0.2511269835
6317	0.2511114664
6318	0.2511027105
6319	0.2511019859
6320	0.2510752174
6321	0.2510741405
6322	0.2510640488
6323	0.2510592582
6324	0.2510386558
6325	0.251036345
6326	0.2510251573
6327	0.2510245014
6328	0.2510211726
6329	0.2510130496
6330	0.2510039897
6331	0.2510033606
6332	0.2509986951
6333	0.2509956009
6334	0.2509951485
6335	0.2509752459
6336	0.2509702254
6337	0.2509555349
6338	0.2509548994
6339	0.2509469189
6340	0.250944625
6341	0.2509381667
6342	0.250934494
6343	0.2509338602
6344	0.2509334532
6345	0.2509294584
6346	0.2509244776
6347	0.2509149716
6348	0.2509145212
6349	0.2509079297
6350	0.2509074367
6351	0.2509068098
6352	0.2508880116
6353	0.2508704952
6354	0.2508697978
6355	0.250865813
6356	0.2508571453
6357	0.25085535
6358	0.2508535597
6359	0.2508529347
6360	0.2508460469
6361	0.2508453991
6362	0.2508431214
6363	0.2508338195
6364	0.2508135663
6365	0.2508105019
6366	0.2508100652
6367	0.2507981962
6368	0.2507735288
6369	0.2507719922
6370	0.2507522521
6371	0.250739008
6372	0.2507353598
6373	0.2507313917
6374	0.2507129653
6375	0.250706272
6376	0.2507026422
6377	0.2506927633
6378	0.2506750567
6379	0.2506744116
6380	0.2506656016
6381	0.2506624269
6382	0.2506453429
6383	0.2506399536
6384	0.2506254836
6385	0.2506166759
6386	0.2506055339
6387	0.2505970931
6388	0.2505782314
6389	0.250572179
6390	0.2505713991
6391	0.2505577787
6392	0.2505573598
6393	0.2505471712
6394	0.2505330329
6395	0.2505299594
6396	0.2505259381
6397	0.2505116521
6398	0.2505112473
6399	0.2505060481
6400	0.2504844996
6401	0.2504746578
6402	0.2504662703
6403	0.2504648968
6404	0.2504472159
6405	0.2504297858
6406	0.250420105
6407	0.250417257
6408	0.2504111286
6409	0.2504081253
6410	0.2503983373
6411	0.250397879
6412	0.2503906555
6413	0.2503641808
6414	0.2503637619
6415	0.2503483039
6416	0.250339967
6417	0.2503392926
6418	0.2503327266
6419	0.2503290916
6420	0.2503258648
6421	0.2503219112
6422	0.2503146112
6423	0.2503087655
6424	0.2503008043
6425	0.2502771665
6426	0.2502762719
6427	0.2502752008
6428	0.2502670735
6429	0.2502561119
6430	0.2502409107
6431	0.2502327035
6432	0.2502233453
6433	0.2502193373
6434	0.2502130782
6435	0.2502098532
6436	0.2502075878
6437	0.2501945289
6438	0.2501852015
6439	0.2501821428
6440	0.250179095
6441	0.2501647032
6442	0.2501607907
6443	0.2501470221
6444	0.2501389572
6445	0.2501312066
6446	0.2501281954
6447	0.2501186919
6448	0.25011644
6449	0.2501124419
6450	0.250111853
6451	0.2500976317
6452	0.2500849726
6453	0.2500765357
6454	0.2500616336
6455	0.2500609193
6456	0.2500560773
6457	0.250055819
6458	0.2500529874
6459	0.2500516258
6460	0.250030798
6461	0.250029957
6462	0.2500293239
6463	0.2500287404
6464	0.2500277799
6465	0.2500271173
6466	0.2500264517
6467	0.250024684
6468	0.2500139915
6469	0.2499951796
6470	0.2499835456
6471	0.2499706387
6472	0.2499692329
6473	0.24995302
6474	0.2499431941
6475	0.2499195928
6476	0.2499000625
6477	0.2498859978
6478	0.2498630247
6479	0.2498548567
6480	0.2498509172
6481	0.2498502391
6482	0.2498352655
6483	0.2498224522
6484	0.2498185272
6485	0.2497991752
6486	0.2497843912
6487	0.2497798387
6488	0.2497708112
6489	0.249765044
6490	0.249764337
6491	0.2497444077
6492	0.249734353
6493	0.2497339316
6494	0.2497250405
6495	0.2497244617
6496	0.2497146401
6497	0.2497106594
6498	0.2497010936
6499	0.2496993337
6500	0.2496953824
6501	0.2496918149
6502	0.2496879203
6503	0.2496764083
6504	0.2496668995
6505	0.2496587725
6506	0.2496506322
6507	0.2496379009
6508	0.2496333286
6509	0.2496221399
6510	0.2495979981
6511	0.2495941522
6512	0.2495882029
6513	0.2495875873
6514	0.2495818268
6515	0.249578625
6516	0.2495710873
6517	0.2495671026
6518	0.249550331
6519	0.2495347504
6520	0.2495170189
6521	0.2495128979
6522	0.2495092273
6523	0.2495088116
6524	0.2494833533
6525	0.2494798482
6526	0.2494768867
6527	0.2494718771
6528	0.2494714411
6529	0.2494707901
6530	0.2494677833
6531	0.2494634762
6532	0.2494620773
6533	0.249461383
6534	0.2494509223
6535	0.2494479216
6536	0.2494385473
6537	0.249427243
6538	0.2494250167
6539	0.2494204718
6540	0.2494034616
6541	0.2493999534
6542	0.2493960876
6543	0.249389469
6544	0.2493855672
6545	0.2493784417
6546	0.2493673085
6547	0.2493390751
6548	0.2493288803
6549	0.2493284619
6550	0.2493276997
6551	0.2493238933
6552	0.2493234615
6553	0.2493217125
6554	0.2493113815
6555	0.2493079132
6556	0.2493042683
6557	0.2492976424
6558	0.2492765534
6559	0.2492717207
6560	0.2492709218
6561	0.2492563491
6562	0.2492554679
6563	0.2492547728
6564	0.2492393988
6565	0.2492364187
6566	0.249234677
6567	0.2492150108
6568	0.2492091534
6569	0.249203283
6570	0.2491971312
6571	0.249191195
6572	0.2491894587
6573	0.2491843048
6574	0.2491831043
6575	0.2491812139
6576	0.2491676398
6577	0.2491638102
6578	0.2491631954
6579	0.2491593808
6580	0.2491512994
6581	0.2491388381
6582	0.2491353625
6583	0.2491323485
6584	0.2491301487
6585	0.2491084739
6586	0.2491018637
6587	0.2490757149
6588	0.2490750698
6589	0.2490703354
6590	0.2490672976
6591	0.2490668091
6592	0.2490573976
6593	0.2490552069
6594	0.2490548119
6595	0.2490469225
6596	0.249029787
6597	0.2490293693
6598	0.249018758
6599	0.2489908228
6600	0.2489818066
6601	0.248977756
6602	0.2489684124
6603	0.2489546032
6604	0.2489402394
6605	0.2489364525
6606	0.248930313
6607	0.2489299188
6608	0.2489254323
6609	0.2489206723
6610	0.2488957141
6611	0.2488680744
6612	0.2488573431
6613	0.2488497972
6614	0.2488436902
6615	0.2488316181
6616	0.2488277988
6617	0.248812035
6618	0.2487921269
6619	0.2487696738
6620	0.2487555821
6621	0.2487493413
6622	0.2487474779
6623	0.2487349163
6624	0.2487262526
6625	0.2487215587
6626	0.2487035861
6627	0.2487002375
6628	0.2486926669
6629	0.2486801428
6630	0.2486752206
6631	0.2486691403
6632	0.2486594369
6633	0.2486496276
6634	0.2486390979
6635	0.2486344135
6636	0.2486301022
6637	0.2486267866
6638	0.2486204874
6639	0.248616693
6640	0.2486065782
6641	0.2486032387
6642	0.2485994178
6643	0.248595635
6644	0.2485952424
6645	0.2485892219
6646	0.2485713064
6647	0.2485708765
6648	0.2485472681
6649	0.2485373021
6650	0.2485307396
6651	0.2485114797
6652	0.248497863
6653	0.2484941275
6654	0.2484861876
6655	0.2484686203
6656	0.2484579043
6657	0.2484480754
6658	0.2484288333
6659	0.2484281917
6660	0.2484034165
6661	0.2484000457
6662	0.2483964587
6663	0.248391936
6664	0.248374101
6665	0.2483707897
6666	0.2483703983
6667	0.2483682828
6668	0.2483649807
6669	0.2483577993
6670	0.2483532587
6671	0.2483495151
6672	0.248344471
6673	0.24834408
6674	0.248337717
6675	0.2483321488
6676	0.248329208
6677	0.2483027949
6678	0.2482997806
6679	0.2482825422
6680	0.2482747619
6681	0.2482676709
6682	0.2482491684
6683	0.2482429287
6684	0.2482391948
6685	0.24823543
6686	0.248215843
6687	0.2482024557
6688	0.2481987418
6689	0.2481949751
6690	0.2481943027
6691	0.2481850986
6692	0.248184631
6693	0.2481788931
6694	0.248173221
6695	0.2481726648
6696	0.2481589896
